2026-01-15 23:06:41,584 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000000 				 value=4.7781
2026-01-15 23:06:50,950 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000210 				 value=0.0002
2026-01-15 23:06:50,950 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000210 				 value=0.0002
2026-01-15 23:06:50,950 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,950 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000210 				 value=0.0005
2026-01-15 23:06:50,950 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000210 				 value=0.0004
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000210 				 value=0.0004
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000210 				 value=0.0003
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000210 				 value=0.0003
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000210 				 value=0.0003
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=0.0020
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=1.0905
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,951 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=0.2261
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=0.1940
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=0.1374
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000210 				 value=0.1200
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,952 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:50,953 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_mse 				 iteration=000210 				 value=0.0000
2026-01-15 23:06:51,374 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,374 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,374 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,374 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0010
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0007
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,375 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0007
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,376 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0002
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000220 				 value=0.0004
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000220 				 value=0.0010
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000220 				 value=0.0003
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.0021
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,377 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.5960
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.1879
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.1295
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.0714
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,378 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,379 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,379 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000220 				 value=0.0380
2026-01-15 23:06:51,379 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,379 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,379 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_mse 				 iteration=000220 				 value=0.0000
2026-01-15 23:06:51,806 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000230 				 value=0.0000
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000230 				 value=0.0004
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000230 				 value=0.0004
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_mse 				 iteration=000230 				 value=0.0000
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000230 				 value=0.0007
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000230 				 value=0.0002
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000230 				 value=0.0002
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_mse 				 iteration=000230 				 value=0.0000
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000230 				 value=0.0000
2026-01-15 23:06:51,807 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000230 				 value=0.0004
